CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
21664,MR.,EDWIN,YUAN,27-02-1972,S,M,edwin.yuannobethanalytics.com,20000,0,Partial High School,Manual,Y
21665,MR.,KARL,JAI,08-07-1973,S,M,karl.jainobethanalytics.com,30000,0,High School,Manual,N
21666,MRS.,LESLIE,JIMENEZ,04-07-1973,M,F,leslie.jimeneznobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
21667,MRS.,CRYSTAL,ZHANG,28-03-1973,M,F,crystal.zhangnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
21668,MRS.,CHRISTINA,ROGERS,11-09-1973,M,F,christina.rogersnobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
21669,MRS.,JESSICA,RODRIGUEZ,03-04-1973,M,F,jessica.rodrigueznobethanalytics.com,40000,1,Bachelors,Skilled Manual,Y
21670,MR.,BENJAMIN,LAL,06-04-1972,S,M,benjamin.lalnobethanalytics.com,20000,0,Partial High School,Manual,Y
21671,MR.,NICOLAS,JAI,24-10-1972,S,M,nicolas.jainobethanalytics.com,30000,0,High School,Manual,N
21672,MR.,CRAIG,GOMEZ,06-05-1972,S,M,craig.gomeznobethanalytics.com,30000,0,High School,Manual,N
21673,MR.,JÉSUS,GILL,17-07-1972,S,M,jésus.gillnobethanalytics.com,30000,0,High School,Manual,N
21674,MS.,JADA,MORRIS,21-03-1971,M,F,jada.morrisnobethanalytics.com,10000,0,Partial High School,Manual,N
21675,MS.,ADRIANA,RANA,10-02-1971,S,F,adriana.rananobethanalytics.com,10000,0,Partial High School,Manual,N
21676,MS.,VALERIE,GUO,08-07-1971,S,F,valerie.guonobethanalytics.com,20000,0,Partial High School,Manual,Y
21677,MR.,CEDRIC,CHANDER,25-11-1971,S,M,cedric.chandernobethanalytics.com,20000,0,Partial High School,Manual,N
21678,MR.,ALVIN,TANG,12-07-1971,S,M,alvin.tangnobethanalytics.com,20000,0,Partial High School,Manual,N
21679,MR.,DREW,YUAN,08-10-1971,S,M,drew.yuannobethanalytics.com,30000,0,High School,Manual,N
21680,MR.,RICKY,TORRES,27-05-1971,S,M,ricky.torresnobethanalytics.com,30000,0,High School,Manual,N
21681,MR.,CASEY,ORTEGA,01-07-1971,S,M,casey.orteganobethanalytics.com,40000,2,Partial College,Clerical,Y
21682,MRS.,KATRINA,GOEL,06-09-1971,S,F,katrina.goelnobethanalytics.com,40000,2,Partial College,Clerical,Y
21683,MR.,HENRY,SURI,15-02-1971,S,M,henry.surinobethanalytics.com,40000,2,Partial College,Clerical,Y
21684,MRS.,MARIAH,BENNETT,15-10-1917,M,F,mariah.bennettnobethanalytics.com,10000,4,Partial High School,Manual,Y
21685,MRS.,BAILEY,GREEN,17-07-1974,S,F,bailey.greennobethanalytics.com,40000,3,Partial College,Clerical,Y
21686,MR.,ALBERT,ORTEGA,17-09-1974,M,M,albert.orteganobethanalytics.com,40000,3,Partial College,Clerical,N
21687,MS.,SARAH,BROWN,11-01-1974,S,F,sarah.brownnobethanalytics.com,50000,0,Graduate Degree,Skilled Manual,N
21688,MR.,JESSE,MORRIS,17-12-1930,S,M,jesse.morrisnobethanalytics.com,70000,5,Graduate Degree,Skilled Manual,Y
21689,MRS.,OLIVIA,SIMMONS,04-02-1931,M,F,olivia.simmonsnobethanalytics.com,40000,1,Graduate Degree,Skilled Manual,Y
21690,MS.,SAMANTHA,THOMAS,27-07-1966,S,F,samantha.thomasnobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,N
21691,MR.,BRANDON,MARTIN,02-09-1966,S,M,brandon.martinnobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,N
21692,MS.,SAVANNAH,WARD,06-11-1966,S,F,savannah.wardnobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,N
21693,MS.,ALYSSA,ASHE,28-07-1966,S,F,alyssa.ashenobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,N
21694,MR.,BOBBY,SAI,21-06-1966,S,M,bobby.sainobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,N
21695,MR.,ETHAN,RODRIGUEZ,06-10-1966,M,M,ethan.rodrigueznobethanalytics.com,60000,0,Graduate Degree,Skilled Manual,Y
21696,MRS.,GABRIELLE,WATSON,14-05-1953,M,F,gabrielle.watsonnobethanalytics.com,10000,2,High School,Manual,N
21697,MR.,DALTON,POWELL,19-10-1953,M,M,dalton.powellnobethanalytics.com,10000,2,High School,Manual,Y
21698,MRS.,TRACY,SHE,18-07-1953,M,F,tracy.shenobethanalytics.com,20000,2,High School,Manual,N
21699,MR.,LOGAN,SHARMA,01-04-1954,M,M,logan.sharmanobethanalytics.com,40000,1,Partial College,Clerical,Y
21700,MR.,JUAN,RAMIREZ,04-10-1954,M,M,juan.ramireznobethanalytics.com,40000,1,Partial College,Clerical,Y
21701,MRS.,ABIGAIL,SANDERS,08-07-1955,M,F,abigail.sandersnobethanalytics.com,30000,1,High School,Clerical,Y
21702,MRS.,PAIGE,GONZALES,06-02-1955,M,F,paige.gonzalesnobethanalytics.com,30000,2,High School,Clerical,N
21703,MRS.,PAIGE,BLUE,11-09-1955,M,F,paige.bluenobethanalytics.com,30000,2,High School,Clerical,N
21704,MR.,CHARLES,MARTINEZ,26-04-1955,M,M,charles.martineznobethanalytics.com,40000,1,Partial College,Clerical,Y
21705,MR.,WARREN,SHARMA,10-10-1956,M,M,warren.sharmanobethanalytics.com,30000,2,High School,Skilled Manual,N
21706,MRS.,HALEY,MURPHY,08-12-1957,M,F,haley.murphynobethanalytics.com,30000,2,High School,Skilled Manual,Y
21707,MRS.,CASSIDY,SIMMONS,18-02-1957,M,F,cassidy.simmonsnobethanalytics.com,30000,2,High School,Skilled Manual,Y
21708,MRS.,ANDREA,BROOKS,04-02-1958,M,F,andrea.brooksnobethanalytics.com,40000,2,Partial College,Clerical,Y
21709,MRS.,KATHERINE,TORRES,09-10-1958,S,F,katherine.torresnobethanalytics.com,40000,2,Partial College,Clerical,Y
21710,MRS.,BRITTANY,GONZALES,05-11-1958,M,F,brittany.gonzalesnobethanalytics.com,40000,2,Partial College,Clerical,Y
21711,MRS.,HAILEY,GRAY,11-11-1958,S,F,hailey.graynobethanalytics.com,40000,2,Partial College,Clerical,Y
21712,MRS.,MEGAN,ROSS,14-06-1958,M,F,megan.rossnobethanalytics.com,80000,5,Graduate Degree,Skilled Manual,Y
21713,MR.,JOSE,PARKER,11-12-1958,S,M,jose.parkernobethanalytics.com,80000,5,Graduate Degree,Skilled Manual,N
21714,MRS.,CARMEN,PATEL,09-09-1958,S,F,carmen.patelnobethanalytics.com,80000,5,Graduate Degree,Skilled Manual,N
21715,MR.,JONATHAN,ROSS,13-05-1958,M,M,jonathan.rossnobethanalytics.com,80000,5,Graduate Degree,Skilled Manual,Y
21716,MR.,GERALD,SARA,02-03-1958,M,M,gerald.saranobethanalytics.com,80000,4,Graduate Degree,Skilled Manual,N
21717,MR.,ANGEL,KING,13-07-1959,M,M,angel.kingnobethanalytics.com,40000,2,Partial College,Clerical,Y
21718,MR.,DEVIN,ROBERTS,18-11-1959,S,M,devin.robertsnobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,Y
21720,MR.,RAUL,JAI,08-05-1959,S,M,raul.jainobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,N
21721,MRS.,SARA,CAMPBELL,25-05-1959,S,F,sara.campbellnobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,Y
21722,MR.,SPENCER,WOOD,05-05-1959,M,M,spencer.woodnobethanalytics.com,60000,4,Graduate Degree,Skilled Manual,Y
21723,MS.,TIFFANY,HUANG,09-03-1972,M,F,tiffany.huangnobethanalytics.com,50000,0,Graduate Degree,Skilled Manual,Y
21724,MS.,MANDY,YANG,12-09-1972,S,F,mandy.yangnobethanalytics.com,50000,0,Graduate Degree,Skilled Manual,N
21725,MS.,GABRIELLE,CANNATA,21-08-1972,S,F,gabrielle.cannatanobethanalytics.com,50000,0,Graduate Degree,Skilled Manual,N
21727,MS.,ARIANNA,FLORES,24-06-1973,M,F,arianna.floresnobethanalytics.com,40000,0,Graduate Degree,Skilled Manual,Y
21728,MS.,MADISON,HARRIS,09-07-1973,S,F,madison.harrisnobethanalytics.com,40000,0,Graduate Degree,Skilled Manual,Y
21729,MRS.,ALEXANDRIA,MORGAN,11-07-1973,S,F,alexandria.morgannobethanalytics.com,40000,1,Graduate Degree,Skilled Manual,Y
21730,MR.,NOAH,CAMPBELL,20-04-1973,M,M,noah.campbellnobethanalytics.com,40000,1,Graduate Degree,Skilled Manual,Y
21731,MRS.,ALEXANDRA,DIAZ,25-07-1973,M,F,alexandra.diaznobethanalytics.com,40000,1,Graduate Degree,Skilled Manual,Y
21732,MR.,IAN,JOHNSON,24-10-1972,S,M,ian.johnsonnobethanalytics.com,50000,1,Graduate Degree,Skilled Manual,Y
21733,MR.,IAN,SIMMONS,04-11-1971,S,M,ian.simmonsnobethanalytics.com,60000,1,Graduate Degree,Skilled Manual,Y
21734,MRS.,GRACE,GARCIA,02-08-1971,M,F,grace.garcianobethanalytics.com,60000,1,Graduate Degree,Skilled Manual,Y
21735,MRS.,GRACE,DIAZ,25-04-1971,M,F,grace.diaznobethanalytics.com,70000,1,Graduate Degree,Skilled Manual,Y
21736,MR.,THOMAS,THOMPSON,24-04-1971,M,M,thomas.thompsonnobethanalytics.com,70000,1,Graduate Degree,Skilled Manual,N
21737,MR.,TIMOTHY,RIVERA,19-08-1962,S,M,timothy.riveranobethanalytics.com,10000,1,Graduate Degree,Manual,Y
21738,MR.,FRANCIS,ALONSO,18-09-1962,M,M,francis.alonsonobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
21739,MR.,DALE,RAI,21-08-1962,S,M,dale.rainobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
21740,MRS.,TAYLOR,WALKER,26-10-1962,M,F,taylor.walkernobethanalytics.com,20000,1,Graduate Degree,Clerical,Y
21741,MRS.,ALEXA,SANDERS,14-06-1956,M,F,alexa.sandersnobethanalytics.com,70000,3,Partial College,Professional,Y
21742,MRS.,KATELYN,COX,15-11-1965,M,F,katelyn.coxnobethanalytics.com,90000,4,Partial College,Professional,Y
21743,MRS.,THERESA,RUBIO,21-10-1965,M,F,theresa.rubionobethanalytics.com,110000,2,Bachelors,Management,Y
21744,MRS.,EMMA,PERRY,18-03-1965,M,F,emma.perrynobethanalytics.com,110000,3,Bachelors,Management,Y
21745,MRS.,ISABEL,FOSTER,02-08-1964,S,F,isabel.fosternobethanalytics.com,80000,4,Bachelors,Management,Y
21746,MR.,XAVIER,HERNANDEZ,16-03-1962,M,M,xavier.hernandeznobethanalytics.com,40000,3,High School,Skilled Manual,Y
21747,MR.,DERRICK,MUNOZ,16-04-1962,M,M,derrick.munoznobethanalytics.com,70000,1,Bachelors,Professional,Y
21748,MR.,WYATT,HARRIS,25-10-1962,S,M,wyatt.harrisnobethanalytics.com,70000,1,Bachelors,Professional,N
21749,MRS.,ASHLEY,WILLIAMS,25-02-1942,S,F,ashley.williamsnobethanalytics.com,50000,4,Bachelors,Management,N
21750,MR.,CARLOS,REED,09-10-1942,M,M,carlos.reednobethanalytics.com,60000,3,Graduate Degree,Management,Y
21751,MR.,LOGAN,JACKSON,10-11-1942,M,M,logan.jacksonnobethanalytics.com,60000,3,Graduate Degree,Management,Y
21752,MR.,RAFAEL,LI,04-04-1942,M,M,rafael.linobethanalytics.com,60000,3,Graduate Degree,Management,Y
21753,MRS.,MORGAN,ROBINSON,22-11-1942,M,F,morgan.robinsonnobethanalytics.com,70000,5,Bachelors,Management,Y
21754,MRS.,KAITLYN,LOPEZ,09-10-1942,M,F,kaitlyn.lopeznobethanalytics.com,70000,5,Bachelors,Management,N
21755,MR.,LUCAS,WHITE,24-03-1943,M,M,lucas.whitenobethanalytics.com,70000,5,Bachelors,Management,Y
21756,MRS.,ALLISON,CARTER,24-11-1943,M,F,allison.carternobethanalytics.com,80000,5,Bachelors,Management,N
21757,MR.,ELIJAH,WANG,12-09-1943,M,M,elijah.wangnobethanalytics.com,80000,5,Bachelors,Management,Y
21758,MRS.,PATRICIA,MALHOTRA,22-02-1944,M,F,patricia.malhotranobethanalytics.com,40000,4,High School,Professional,Y
21759,MRS.,JENNIFER,MOORE,20-04-1944,M,F,jennifer.moorenobethanalytics.com,40000,4,High School,Professional,Y
21760,MRS.,MARGARET,SHE,18-10-1944,M,F,margaret.shenobethanalytics.com,40000,4,High School,Professional,Y
21761,MRS.,MAKAYLA,SANDERS,16-08-1944,S,F,makayla.sandersnobethanalytics.com,70000,4,Bachelors,Management,Y
21762,MRS.,ANDREA,HERNANDEZ,25-08-1944,M,F,andrea.hernandeznobethanalytics.com,70000,4,Bachelors,Management,Y
21763,MRS.,MADISON,BROWN,11-09-1945,M,F,madison.brownnobethanalytics.com,40000,5,High School,Professional,N
21764,MR.,NATHAN,SMITH,08-04-1945,M,M,nathan.smithnobethanalytics.com,40000,5,High School,Professional,Y
21765,MR.,NATHANIEL,KELLY,15-08-1945,M,M,nathaniel.kellynobethanalytics.com,40000,5,High School,Professional,N
21766,MR.,JESSE,BAKER,26-05-1945,M,M,jesse.bakernobethanalytics.com,70000,4,Bachelors,Management,Y
21767,MRS.,MARIAH,RAMIREZ,13-06-1946,M,F,mariah.ramireznobethanalytics.com,70000,5,Bachelors,Management,Y
21768,MR.,COLE,WATSON,22-08-1946,S,M,cole.watsonnobethanalytics.com,70000,5,Bachelors,Management,Y
21769,MRS.,MICHELE,RUBIO,15-04-1946,S,F,michele.rubionobethanalytics.com,70000,5,Bachelors,Management,N
21770,MR.,BRANDON,THOMAS,11-08-1946,M,M,brandon.thomasnobethanalytics.com,60000,4,Bachelors,Management,Y
21771,MRS.,SHEENA,SHEN,10-12-1946,M,F,sheena.shennobethanalytics.com,60000,4,Bachelors,Management,Y
21772,MRS.,SARAH,PATTERSON,16-02-1946,M,F,sarah.pattersonnobethanalytics.com,60000,4,Bachelors,Management,Y
21773,MRS.,ALYSSA,ROGERS,21-06-1946,M,F,alyssa.rogersnobethanalytics.com,60000,4,Bachelors,Management,Y
21775,MR.,SEAN,RAMIREZ,23-04-1947,S,M,sean.ramireznobethanalytics.com,70000,2,Partial College,Professional,Y
21776,MR.,DANIEL,THOMPSON,04-09-1947,M,M,daniel.thompsonnobethanalytics.com,70000,2,Partial College,Professional,Y
21777,MRS.,EMILY,GONZALES,22-06-1947,M,F,emily.gonzalesnobethanalytics.com,70000,2,Partial College,Professional,Y
21778,MR.,LOUIS,SHEN,04-05-1947,M,M,louis.shennobethanalytics.com,70000,2,Partial College,Professional,Y
21779,MR.,MAURICE,BLACK,05-10-1947,S,M,maurice.blacknobethanalytics.com,70000,2,Partial College,Professional,Y
21780,MR.,PEDRO,GONZALEZ,23-02-1947,M,M,pedro.gonzaleznobethanalytics.com,70000,2,Partial College,Professional,Y
21781,MR.,JARED,RIVERA,22-06-1947,M,M,jared.riveranobethanalytics.com,60000,5,Bachelors,Management,Y
21782,MR.,BLAKE,MARTIN,16-08-1948,S,M,blake.martinnobethanalytics.com,40000,2,High School,Professional,Y
21783,MRS.,KATE,GOEL,19-10-1948,S,F,kate.goelnobethanalytics.com,40000,2,High School,Professional,Y
21784,MRS.,MACKENZIE,HERNANDEZ,05-10-1948,S,F,mackenzie.hernandeznobethanalytics.com,60000,2,Partial College,Professional,Y
21785,MRS.,TABITHA,RODRIGUEZ,11-05-1948,S,F,tabitha.rodrigueznobethanalytics.com,60000,2,Partial College,Professional,N
21786,MRS.,ALEXIS,BENNETT,02-07-1948,M,F,alexis.bennettnobethanalytics.com,60000,2,Bachelors,Management,Y
21787,MRS.,REBECCA,ALLEN,15-11-1948,M,F,rebecca.allennobethanalytics.com,60000,2,Bachelors,Management,Y
21788,MR.,SPENCER,BARNES,04-05-1948,M,M,spencer.barnesnobethanalytics.com,60000,2,Bachelors,Management,Y
21789,MRS.,LAUREN,GRIFFIN,25-06-1948,M,F,lauren.griffinnobethanalytics.com,60000,2,Bachelors,Management,Y
21790,MR.,JAMES,DIAZ,24-02-1948,M,M,james.diaznobethanalytics.com,60000,2,Bachelors,Management,Y
21791,MR.,RICHARD,PRICE,19-12-1948,M,M,richard.pricenobethanalytics.com,70000,4,Bachelors,Management,Y
21792,MRS.,CASSIDY,BUTLER,13-06-1949,M,F,cassidy.butlernobethanalytics.com,60000,2,Partial College,Professional,Y
21793,MRS.,KAYLEE,SCOTT,24-08-1949,M,F,kaylee.scottnobethanalytics.com,60000,2,Partial College,Professional,Y
21794,MRS.,ALYSSA,JAMES,15-09-1949,M,F,alyssa.jamesnobethanalytics.com,60000,2,Partial College,Professional,N
21795,MR.,TRISTAN,BENNETT,22-01-1949,S,M,tristan.bennettnobethanalytics.com,70000,4,Partial College,Professional,Y
21796,,EMMA,WARD,10-04-1950,M,NA,emma.wardnobethanalytics.com,40000,2,Partial High School,Skilled Manual,Y
21797,MR.,KELVIN,GAO,25-09-1950,M,M,kelvin.gaonobethanalytics.com,60000,2,Partial College,Professional,Y
21798,MRS.,JADE,SANDERS,25-09-1950,M,F,jade.sandersnobethanalytics.com,60000,2,Partial College,Professional,Y
21799,MR.,ANGEL,COOK,27-09-1950,M,M,angel.cooknobethanalytics.com,60000,2,Partial College,Professional,Y
21800,MRS.,HEIDI,RAMAN,19-09-1950,M,F,heidi.ramannobethanalytics.com,60000,2,Partial College,Professional,Y
21801,MRS.,KAYLEE,COOPER,15-10-1950,M,F,kaylee.coopernobethanalytics.com,70000,4,Partial College,Professional,Y
21802,MR.,LUCAS,ROBERTS,20-04-1950,M,M,lucas.robertsnobethanalytics.com,80000,3,Bachelors,Management,Y
21803,MRS.,EMILY,THOMAS,22-09-1951,M,F,emily.thomasnobethanalytics.com,40000,2,Partial High School,Skilled Manual,Y
21804,MRS.,BROOKE,COOK,11-08-1951,M,F,brooke.cooknobethanalytics.com,60000,2,High School,Professional,Y
21805,MR.,LUCAS,RUSSELL,18-04-1951,M,M,lucas.russellnobethanalytics.com,60000,2,Partial College,Professional,Y
21806,MR.,KELVIN,XIE,03-02-1951,S,M,kelvin.xienobethanalytics.com,60000,2,Partial College,Professional,Y
21807,MRS.,AMANDA,CAMPBELL,02-11-1951,M,F,amanda.campbellnobethanalytics.com,60000,2,Partial College,Professional,N
21808,MRS.,AMANDA,GREEN,20-02-1951,M,F,amanda.greennobethanalytics.com,60000,2,Partial College,Professional,Y
21809,MRS.,SYDNEY,THOMPSON,05-10-1951,M,F,sydney.thompsonnobethanalytics.com,60000,2,Partial College,Professional,Y
21810,MR.,JUSTIN,MILLER,18-12-1951,M,M,justin.millernobethanalytics.com,70000,4,Partial College,Professional,Y
21811,MRS.,OLIVIA,WILLIAMS,12-02-1952,M,F,olivia.williamsnobethanalytics.com,70000,2,Partial High School,Skilled Manual,Y
21812,MR.,ADRIAN,BAILEY,05-01-1952,M,M,adrian.baileynobethanalytics.com,60000,2,High School,Professional,N
21813,MR.,DALTON,BROWN,02-09-1952,M,M,dalton.brownnobethanalytics.com,60000,2,High School,Professional,N
21814,MR.,NOAH,EDWARDS,24-03-1952,M,M,noah.edwardsnobethanalytics.com,60000,2,High School,Professional,Y
21815,MRS.,GABRIELLE,GREEN,05-05-1952,S,F,gabrielle.greennobethanalytics.com,60000,2,High School,Professional,Y
21816,MR.,JACKSON,ROBERTS,20-07-1958,S,M,jackson.robertsnobethanalytics.com,130000,2,Bachelors,Management,N
21817,MR.,JEROME,CARLSON,09-04-1958,M,M,jerome.carlsonnobethanalytics.com,160000,1,Partial College,Professional,Y
21818,MR.,WILLIE,CHANDER,24-10-1957,M,M,willie.chandernobethanalytics.com,110000,2,Partial College,Professional,Y
21819,MRS.,CHLOE,HOWARD,02-11-1957,M,F,chloe.howardnobethanalytics.com,110000,2,Partial College,Professional,Y
21820,MRS.,PRISCILLA,NATH,11-06-1957,M,F,priscilla.nathnobethanalytics.com,110000,2,Partial College,Professional,Y
21821,MR.,CLAYTON,TANG,22-05-1957,S,M,clayton.tangnobethanalytics.com,120000,2,High School,Professional,Y
21822,MR.,GREGORY,YUAN,26-02-1957,S,M,gregory.yuannobethanalytics.com,170000,4,Bachelors,Management,N
21823,MRS.,LACEY,SHE,09-03-1956,S,F,lacey.shenobethanalytics.com,120000,3,High School,Professional,Y
21824,MR.,WARREN,SHE,03-07-1956,M,M,warren.shenobethanalytics.com,150000,2,High School,Professional,Y
21825,MR.,RANDY,ZHOU,19-11-1955,M,M,randy.zhounobethanalytics.com,110000,3,Partial College,Professional,Y
21826,MRS.,ABIGAIL,RUSSELL,10-07-1955,M,F,abigail.russellnobethanalytics.com,120000,2,Partial High School,Professional,Y
21827,MRS.,MALLORY,GUTIERREZ,07-01-1955,M,F,mallory.gutierreznobethanalytics.com,130000,3,Partial College,Professional,Y
21828,MRS.,MEGAN,GONZALES,02-02-1955,S,F,megan.gonzalesnobethanalytics.com,130000,3,Partial College,Professional,N
21829,MRS.,CAROLYN,RANA,18-01-1955,M,F,carolyn.rananobethanalytics.com,170000,3,High School,Professional,N
21830,MRS.,BRIANA,ALONSO,17-10-1955,M,F,briana.alonsonobethanalytics.com,170000,3,High School,Professional,Y
21831,MRS.,YOLANDA,ANAND,03-09-1954,M,F,yolanda.anandnobethanalytics.com,80000,3,Partial College,Professional,Y
21832,MR.,PEDRO,GILL,27-04-1944,M,M,pedro.gillnobethanalytics.com,80000,5,Bachelors,Management,Y
21833,MR.,TERRANCE,GONZALEZ,19-06-1944,S,M,terrance.gonzaleznobethanalytics.com,90000,5,Partial College,Professional,N
21834,MRS.,JILLIAN,MEHTA,07-08-1944,M,F,jillian.mehtanobethanalytics.com,90000,5,Partial College,Professional,Y
21835,MRS.,SUSAN,SUN,22-04-1944,M,F,susan.sunnobethanalytics.com,120000,4,Bachelors,Management,Y
21836,MRS.,KRISTI,RAMAN,11-07-1944,M,F,kristi.ramannobethanalytics.com,120000,4,Bachelors,Management,Y
21837,MRS.,MEGAN,ALEXANDER,24-07-1945,M,F,megan.alexandernobethanalytics.com,80000,5,Partial College,Professional,N
21838,MR.,GERALD,RUIZ,02-09-1945,M,M,gerald.ruiznobethanalytics.com,90000,5,Partial College,Professional,Y
21839,MR.,BILLY,DIAZ,20-10-1945,M,M,billy.diaznobethanalytics.com,110000,3,Bachelors,Management,Y
21840,MRS.,STACEY,MA,09-11-1945,M,F,stacey.manobethanalytics.com,130000,4,Partial College,Professional,Y
21841,MRS.,LINDSAY,NATH,12-06-1945,M,F,lindsay.nathnobethanalytics.com,160000,3,Bachelors,Management,Y
21842,MR.,NEIL,NAVARRO,14-11-1946,M,M,neil.navarronobethanalytics.com,100000,3,Bachelors,Management,Y
21843,MRS.,ERICA,HE,03-10-1946,S,F,erica.henobethanalytics.com,110000,3,Bachelors,Management,Y
21844,MR.,JAMES,LONG,07-04-1954,M,M,james.longnobethanalytics.com,80000,4,Partial College,Professional,Y
21846,MR.,KEVIN,PATTERSON,09-11-1954,M,M,kevin.pattersonnobethanalytics.com,110000,3,Partial College,Professional,Y
21847,MR.,DOMINIC,MADAN,26-05-1954,S,M,dominic.madannobethanalytics.com,130000,4,High School,Professional,N
21848,MR.,JERRY,RAJE,27-01-1953,M,M,jerry.rajenobethanalytics.com,130000,4,Partial College,Professional,N
21849,MR.,TODD,CHOW,13-01-1952,M,M,todd.chownobethanalytics.com,80000,4,Partial College,Professional,Y
21851,MR.,STUART,RAILSON,07-09-1951,M,M,stuart.railsonnobethanalytics.com,90000,4,High School,Professional,Y
21852,MR.,EDUARDO,JOHNSON,02-08-1951,M,M,eduardo.johnsonnobethanalytics.com,90000,4,High School,Professional,Y
21853,MRS.,STACY,GUTIERREZ,18-01-1951,M,F,stacy.gutierreznobethanalytics.com,100000,3,Partial College,Professional,N
21854,MRS.,THERESA,SCHMIDT,21-03-1951,M,F,theresa.schmidtnobethanalytics.com,130000,4,High School,Professional,Y
21855,MS.,PAULA,MARTIN,12-08-1951,M,F,paula.martinnobethanalytics.com,170000,0,Partial College,Management,N
21856,MR.,EMMANUEL,SANCHEZ,11-05-1950,M,M,emmanuel.sancheznobethanalytics.com,120000,4,Partial College,Management,N
21857,MR.,JAY,DOMINGUEZ,20-01-1950,S,M,jay.domingueznobethanalytics.com,150000,4,Bachelors,Management,N
21858,MR.,CURTIS,LIN,15-08-1949,S,M,curtis.linnobethanalytics.com,160000,4,High School,Management,N
21859,MRS.,MONICA,KIM,16-08-1948,S,F,monica.kimnobethanalytics.com,70000,5,Partial High School,Skilled Manual,Y
21860,MRS.,JACQUELYN,GILL,11-01-1948,M,F,jacquelyn.gillnobethanalytics.com,80000,5,High School,Management,Y
21861,MRS.,KARI,ROMERO,26-10-1948,M,F,kari.romeronobethanalytics.com,90000,4,High School,Management,Y
21862,MRS.,MICHELE,PRASAD,04-09-1948,M,F,michele.prasadnobethanalytics.com,90000,4,High School,Management,Y
21863,MRS.,SHAWNA,ANAND,22-08-1948,S,F,shawna.anandnobethanalytics.com,90000,4,Partial High School,Skilled Manual,Y
21864,MR.,MARTIN,LOPEZ,22-10-1948,S,M,martin.lopeznobethanalytics.com,100000,3,High School,Management,Y
21865,MRS.,KATHRYN,ANDERSEN,22-11-1948,M,F,kathryn.andersennobethanalytics.com,130000,5,High School,Management,Y
21866,MRS.,SHANNON,ZHU,21-02-1947,M,F,shannon.zhunobethanalytics.com,80000,5,Partial High School,Skilled Manual,N
